parcela_id,contrato_id,cliente_id,numero_parcela,data_vencimento,valor_parcela,status_parcela,dias_atraso,etapa_cobranca,data_pagamento,valor_recuperado,potencial_recuperacao,agente_cobranca,mes,ano
2316,160,116,3,2020-08-09,1865.66,Vencida,7,Email,,0.0,Médio,Equipe C,8,2020
2317,160,116,4,2020-09-08,1865.66,Paga,0,Sem Cobrança,2020-09-10,1865.66,Alto,,9,2020
2318,160,116,5,2020-10-08,1865.66,Paga,0,Sem Cobrança,2020-10-11,1865.66,Alto,,10,2020
2319,160,116,6,2020-11-07,1865.66,Renegociada,11,Email,2020-11-18,1502.77,Médio,Terceirizado Norte,11,2020
2320,160,116,7,2020-12-07,1865.66,Paga,0,Sem Cobrança,2020-12-07,1865.66,Alto,,12,2020
2321,160,116,8,2021-01-06,1865.66,Paga,0,Sem Cobrança,2021-01-08,1865.66,Alto,,1,2021
2322,160,116,9,2021-02-05,1865.66,Paga,0,Sem Cobrança,2021-02-08,1865.66,Alto,,2,2021
2323,160,116,10,2021-03-07,1865.66,Paga,0,Sem Cobrança,2021-03-10,1865.66,Alto,,3,2021
2324,160,116,11,2021-04-06,1865.66,Paga,0,Sem Cobrança,2021-04-07,1865.66,Alto,,4,2021
2325,160,116,12,2021-05-06,1865.66,Paga,0,Sem Cobrança,2021-05-06,1865.66,Alto,,5,2021
2326,160,116,13,2021-06-05,1865.66,Vencida,38,Cartório,,0.0,Médio,Terceirizado Sul,6,2021
2327,160,116,14,2021-07-05,1865.66,Paga,0,Sem Cobrança,2021-07-06,1865.66,Alto,,7,2021
2328,162,118,1,2019-10-31,905.14,Paga,0,Sem Cobrança,2019-11-02,905.14,Alto,,10,2019
2329,162,118,2,2019-11-30,905.14,Paga,0,Sem Cobrança,2019-12-03,905.14,Alto,,11,2019
2330,162,118,3,2019-12-30,905.14,Paga,0,Sem Cobrança,2020-01-01,905.14,Alto,,12,2019
2331,162,118,4,2020-01-29,905.14,Vencida,25,Ligação,,0.0,Baixo,Equipe C,1,2020
2332,162,118,5,2020-02-28,905.14,Paga,0,Sem Cobrança,2020-03-02,905.14,Alto,,2,2020
2333,162,118,6,2020-03-29,905.14,Vencida,22,Ligação,,0.0,Baixo,Equipe C,3,2020
2334,162,118,7,2020-04-28,905.14,Paga,0,Sem Cobrança,2020-05-01,905.14,Alto,,4,2020
2335,162,118,8,2020-05-28,905.14,Pendente,3,SMS,,0.0,Baixo,Equipe A,5,2020
2336,162,118,9,2020-06-27,905.14,Paga,0,Sem Cobrança,2020-06-29,905.14,Alto,,6,2020
2337,162,118,10,2020-07-27,905.14,Paga,0,Sem Cobrança,2020-07-28,905.14,Alto,,7,2020
2338,162,118,11,2020-08-26,905.14,Paga,0,Sem Cobrança,2020-08-26,905.14,Alto,,8,2020
2339,162,118,12,2020-09-25,905.14,Paga,0,Sem Cobrança,2020-09-28,905.14,Alto,,9,2020
2340,162,118,13,2020-10-25,905.14,Paga,0,Sem Cobrança,2020-10-28,905.14,Alto,,10,2020
2341,162,118,14,2020-11-24,905.14,Vencida,88,Jurídico,,0.0,Baixo,Terceirizado Sul,11,2020
2342,162,118,15,2020-12-24,905.14,Paga,0,Sem Cobrança,2020-12-24,905.14,Alto,,12,2020
2343,162,118,16,2021-01-23,905.14,Paga,0,Sem Cobrança,2021-01-26,905.14,Alto,,1,2021
2344,162,118,17,2021-02-22,905.14,Paga,0,Sem Cobrança,2021-02-24,905.14,Alto,,2,2021
2345,162,118,18,2021-03-24,905.14,Paga,0,Sem Cobrança,2021-03-25,905.14,Alto,,3,2021
2346,163,119,1,2020-06-19,2456.1,Paga,0,Sem Cobrança,2020-06-19,2456.1,Alto,,6,2020
2347,163,119,2,2020-07-19,2456.1,Paga,0,Sem Cobrança,2020-07-19,2456.1,Alto,,7,2020
2348,163,119,3,2020-08-18,2456.1,Paga,0,Sem Cobrança,2020-08-21,2456.1,Alto,,8,2020
2349,163,119,4,2020-09-17,2456.1,Paga,0,Sem Cobrança,2020-09-18,2456.1,Alto,,9,2020
2350,163,119,5,2020-10-17,2456.1,Paga,0,Sem Cobrança,2020-10-18,2456.1,Alto,,10,2020
2351,163,119,6,2020-11-16,2456.1,Paga,0,Sem Cobrança,2020-11-17,2456.1,Alto,,11,2020
2352,163,119,7,2020-12-16,2456.1,Paga,0,Sem Cobrança,2020-12-17,2456.1,Alto,,12,2020
2353,163,119,8,2021-01-15,2456.1,Paga,0,Sem Cobrança,2021-01-17,2456.1,Alto,,1,2021
2354,163,119,9,2021-02-14,2456.1,Vencida,86,Jurídico,,0.0,Médio,Terceirizado Norte,2,2021
2355,163,119,10,2021-03-16,2456.1,Paga,0,Sem Cobrança,2021-03-19,2456.1,Alto,,3,2021
2356,163,119,11,2021-04-15,2456.1,Paga,0,Sem Cobrança,2021-04-16,2456.1,Alto,,4,2021
2357,163,119,12,2021-05-15,2456.1,Paga,0,Sem Cobrança,2021-05-15,2456.1,Alto,,5,2021
2358,163,119,13,2021-06-14,2456.1,Paga,0,Sem Cobrança,2021-06-16,2456.1,Alto,,6,2021
2359,163,119,14,2021-07-14,2456.1,Paga,0,Sem Cobrança,2021-07-15,2456.1,Alto,,7,2021
2360,163,119,15,2021-08-13,2456.1,Paga,0,Sem Cobrança,2021-08-13,2456.1,Alto,,8,2021
2361,163,119,16,2021-09-12,2456.1,Vencida,85,Jurídico,,0.0,Médio,Terceirizado Sul,9,2021
2362,163,119,17,2021-10-12,2456.1,Paga,0,Sem Cobrança,2021-10-15,2456.1,Alto,,10,2021
2363,163,119,18,2021-11-11,2456.1,Renegociada,21,Ligação,2021-12-02,2246.82,Médio,Equipe A,11,2021
2364,163,119,19,2021-12-11,2456.1,Paga,0,Sem Cobrança,2021-12-11,2456.1,Alto,,12,2021
2365,163,119,20,2022-01-10,2456.1,Paga,0,Sem Cobrança,2022-01-10,2456.1,Alto,,1,2022
2366,163,119,21,2022-02-09,2456.1,Paga,0,Sem Cobrança,2022-02-12,2456.1,Alto,,2,2022
2367,163,119,22,2022-03-11,2456.1,Paga,0,Sem Cobrança,2022-03-11,2456.1,Alto,,3,2022
2368,163,119,23,2022-04-10,2456.1,Paga,0,Sem Cobrança,2022-04-13,2456.1,Alto,,4,2022
2369,163,119,24,2022-05-10,2456.1,Paga,0,Sem Cobrança,2022-05-10,2456.1,Alto,,5,2022
2370,164,120,1,2020-06-09,1133.46,Vencida,33,Cartório,,0.0,Médio,Equipe A,6,2020
2371,164,120,2,2020-07-09,1133.46,Paga,0,Sem Cobrança,2020-07-11,1133.46,Alto,,7,2020
2372,164,120,3,2020-08-08,1133.46,Paga,0,Sem Cobrança,2020-08-10,1133.46,Alto,,8,2020
2373,164,120,4,2020-09-07,1133.46,Vencida,35,Cartório,,0.0,Médio,Equipe C,9,2020
2374,164,120,5,2020-10-07,1133.46,Renegociada,11,Email,2020-10-18,1099.18,Médio,Terceirizado Norte,10,2020
2375,164,120,6,2020-11-06,1133.46,Paga,0,Sem Cobrança,2020-11-08,1133.46,Alto,,11,2020
2376,164,120,7,2020-12-06,1133.46,Paga,0,Sem Cobrança,2020-12-09,1133.46,Alto,,12,2020
2377,164,120,8,2021-01-05,1133.46,Paga,0,Sem Cobrança,2021-01-08,1133.46,Alto,,1,2021
2378,164,120,9,2021-02-04,1133.46,Paga,0,Sem Cobrança,2021-02-06,1133.46,Alto,,2,2021
2379,165,121,1,2025-07-20,4871.75,Paga,0,Sem Cobrança,2025-07-21,4871.75,Alto,,7,2025
2380,165,121,2,2025-08-19,4871.75,Paga,0,Sem Cobrança,2025-08-19,4871.75,Alto,,8,2025
2381,165,121,3,2025-09-18,4871.75,Vencida,24,Ligação,,0.0,Médio,Equipe C,9,2025
2382,165,121,4,2025-10-18,4871.75,Paga,0,Sem Cobrança,2025-10-19,4871.75,Alto,,10,2025
2383,165,121,5,2025-11-17,4871.75,Paga,0,Sem Cobrança,2025-11-19,4871.75,Alto,,11,2025
2384,165,121,6,2025-12-17,4871.75,Paga,0,Sem Cobrança,2025-12-20,4871.75,Alto,,12,2025
2385,165,121,7,2026-01-16,4871.75,Paga,0,Sem Cobrança,2026-01-17,4871.75,Alto,,1,2026
2386,166,121,1,2025-08-08,13871.96,Vencida,30,Cartório,,0.0,Médio,Equipe B,8,2025
2387,166,121,2,2025-09-07,13871.96,Vencida,38,Cartório,,0.0,Médio,Terceirizado Sul,9,2025
2388,166,121,3,2025-10-07,13871.96,Vencida,25,Ligação,,0.0,Médio,Terceirizado Sul,10,2025
2389,166,121,4,2025-11-06,13871.96,Paga,0,Sem Cobrança,2025-11-07,13871.96,Alto,,11,2025
2390,166,121,5,2025-12-06,13871.96,Paga,0,Sem Cobrança,2025-12-07,13871.96,Alto,,12,2025
2391,166,121,6,2026-01-05,13871.96,Paga,0,Sem Cobrança,2026-01-07,13871.96,Alto,,1,2026
2392,166,121,7,2026-02-04,13871.96,Paga,0,Sem Cobrança,2026-02-07,13871.96,Alto,,2,2026
2393,166,121,8,2026-03-06,13871.96,Paga,0,Sem Cobrança,2026-03-09,13871.96,Alto,,3,2026
2394,166,121,9,2026-04-05,13871.96,Paga,0,Sem Cobrança,2026-04-08,13871.96,Alto,,4,2026
2395,166,121,10,2026-05-05,13871.96,Renegociada,2,SMS,2026-05-07,13651.18,Médio,Equipe C,5,2026
2396,167,122,1,2020-05-30,2619.53,Paga,0,Sem Cobrança,2020-05-31,2619.53,Alto,,5,2020
2397,167,122,2,2020-06-29,2619.53,Vencida,12,Email,,0.0,Médio,Equipe A,6,2020
2398,167,122,3,2020-07-29,2619.53,Paga,0,Sem Cobrança,2020-07-31,2619.53,Alto,,7,2020
2399,167,122,4,2020-08-28,2619.53,Paga,0,Sem Cobrança,2020-08-28,2619.53,Alto,,8,2020
2400,167,122,5,2020-09-27,2619.53,Paga,0,Sem Cobrança,2020-09-28,2619.53,Alto,,9,2020
2401,167,122,6,2020-10-27,2619.53,Paga,0,Sem Cobrança,2020-10-29,2619.53,Alto,,10,2020
2402,167,122,7,2020-11-26,2619.53,Paga,0,Sem Cobrança,2020-11-29,2619.53,Alto,,11,2020
2403,167,122,8,2020-12-26,2619.53,Paga,0,Sem Cobrança,2020-12-28,2619.53,Alto,,12,2020
2404,167,122,9,2021-01-25,2619.53,Paga,0,Sem Cobrança,2021-01-27,2619.53,Alto,,1,2021
2405,167,122,10,2021-02-24,2619.53,Paga,0,Sem Cobrança,2021-02-24,2619.53,Alto,,2,2021
2406,167,122,11,2021-03-26,2619.53,Paga,0,Sem Cobrança,2021-03-26,2619.53,Alto,,3,2021
2407,167,122,12,2021-04-25,2619.53,Paga,0,Sem Cobrança,2021-04-26,2619.53,Alto,,4,2021
2408,167,122,13,2021-05-25,2619.53,Paga,0,Sem Cobrança,2021-05-26,2619.53,Alto,,5,2021
2409,168,123,1,2026-02-16,989.45,Paga,0,Sem Cobrança,2026-02-19,989.45,Alto,,2,2026
2410,168,123,2,2026-03-18,989.45,Paga,0,Sem Cobrança,2026-03-20,989.45,Alto,,3,2026
2411,168,123,3,2026-04-17,989.45,Paga,0,Sem Cobrança,2026-04-17,989.45,Alto,,4,2026
2412,168,123,4,2026-05-17,989.45,Paga,0,Sem Cobrança,2026-05-17,989.45,Alto,,5,2026
2413,168,123,5,2026-06-16,989.45,Paga,0,Sem Cobrança,2026-06-17,989.45,Alto,,6,2026
2414,168,123,6,2026-07-16,989.45,Paga,0,Sem Cobrança,2026-07-16,989.45,Alto,,7,2026
2415,168,123,7,2026-08-15,989.45,Paga,0,Sem Cobrança,2026-08-16,989.45,Alto,,8,2026
2416,169,124,1,2020-01-09,4806.15,Paga,0,Sem Cobrança,2020-01-12,4806.15,Alto,,1,2020
2417,169,124,2,2020-02-08,4806.15,Paga,0,Sem Cobrança,2020-02-08,4806.15,Alto,,2,2020
2418,169,124,3,2020-03-09,4806.15,Paga,0,Email,2020-03-20,3532.14,Alto,Equipe A,3,2020
2419,169,124,4,2020-04-08,4806.15,Paga,0,Sem Cobrança,2020-04-08,4806.15,Alto,,4,2020
2420,169,124,5,2020-05-08,4806.15,Paga,0,Sem Cobrança,2020-05-09,4806.15,Alto,,5,2020
2421,169,124,6,2020-06-07,4806.15,Paga,0,Sem Cobrança,2020-06-09,4806.15,Alto,,6,2020
2422,169,124,7,2020-07-07,4806.15,Paga,0,Sem Cobrança,2020-07-10,4806.15,Alto,,7,2020
2423,169,124,8,2020-08-06,4806.15,Paga,0,Sem Cobrança,2020-08-06,4806.15,Alto,,8,2020
2424,169,124,9,2020-09-05,4806.15,Paga,0,Sem Cobrança,2020-09-08,4806.15,Alto,,9,2020
2425,169,124,10,2020-10-05,4806.15,Paga,0,Sem Cobrança,2020-10-06,4806.15,Alto,,10,2020
2426,169,124,11,2020-11-04,4806.15,Paga,0,Sem Cobrança,2020-11-07,4806.15,Alto,,11,2020
2427,169,124,12,2020-12-04,4806.15,Paga,0,Sem Cobrança,2020-12-06,4806.15,Alto,,12,2020
2428,169,124,13,2021-01-03,4806.15,Paga,0,Sem Cobrança,2021-01-05,4806.15,Alto,,1,2021
2429,169,124,14,2021-02-02,4806.15,Paga,0,Sem Cobrança,2021-02-03,4806.15,Alto,,2,2021
2430,169,124,15,2021-03-04,4806.15,Paga,0,Ligação,2021-03-22,4294.7,Alto,Equipe C,3,2021
2431,169,124,16,2021-04-03,4806.15,Paga,0,Sem Cobrança,2021-04-04,4806.15,Alto,,4,2021
2432,169,124,17,2021-05-03,4806.15,Paga,0,Email,2021-05-12,4266.79,Alto,Equipe A,5,2021
2433,169,124,18,2021-06-02,4806.15,Paga,0,Sem Cobrança,2021-06-03,4806.15,Alto,,6,2021
2434,169,124,19,2021-07-02,4806.15,Paga,0,Sem Cobrança,2021-07-04,4806.15,Alto,,7,2021
2435,169,124,20,2021-08-01,4806.15,Paga,0,Sem Cobrança,2021-08-04,4806.15,Alto,,8,2021
2436,169,124,21,2021-08-31,4806.15,Paga,0,Sem Cobrança,2021-09-01,4806.15,Alto,,8,2021
2437,169,124,22,2021-09-30,4806.15,Paga,0,Ligação,2021-10-20,4698.44,Alto,Terceirizado Norte,9,2021
2438,169,124,23,2021-10-30,4806.15,Vencida,9,Email,,0.0,Alto,Equipe B,10,2021
2439,169,124,24,2021-11-29,4806.15,Paga,0,Sem Cobrança,2021-11-30,4806.15,Alto,,11,2021
2440,170,125,1,2024-11-21,5023.28,Paga,0,Sem Cobrança,2024-11-23,5023.28,Alto,,11,2024
2441,170,125,2,2024-12-21,5023.28,Paga,0,Sem Cobrança,2024-12-24,5023.28,Alto,,12,2024
2442,170,125,3,2025-01-20,5023.28,Vencida,30,Cartório,,0.0,Médio,Terceirizado Sul,1,2025
2443,170,125,4,2025-02-19,5023.28,Paga,0,Sem Cobrança,2025-02-21,5023.28,Alto,,2,2025
2444,170,125,5,2025-03-21,5023.28,Vencida,6,Email,,0.0,Médio,Equipe B,3,2025
2445,170,125,6,2025-04-20,5023.28,Paga,0,Sem Cobrança,2025-04-21,5023.28,Alto,,4,2025
2446,170,125,7,2025-05-20,5023.28,Paga,0,Sem Cobrança,2025-05-23,5023.28,Alto,,5,2025
2447,170,125,8,2025-06-19,5023.28,Paga,0,Sem Cobrança,2025-06-22,5023.28,Alto,,6,2025
2448,170,125,9,2025-07-19,5023.28,Paga,0,Sem Cobrança,2025-07-21,5023.28,Alto,,7,2025
2449,170,125,10,2025-08-18,5023.28,Paga,0,Sem Cobrança,2025-08-20,5023.28,Alto,,8,2025
2450,170,125,11,2025-09-17,5023.28,Paga,0,Sem Cobrança,2025-09-19,5023.28,Alto,,9,2025
2451,170,125,12,2025-10-17,5023.28,Paga,0,Sem Cobrança,2025-10-19,5023.28,Alto,,10,2025
2452,171,126,1,2022-12-10,1164.41,Paga,0,Sem Cobrança,2022-12-12,1164.41,Alto,,12,2022
2453,171,126,2,2023-01-09,1164.41,Paga,0,Sem Cobrança,2023-01-12,1164.41,Alto,,1,2023
2454,171,126,3,2023-02-08,1164.41,Paga,0,Sem Cobrança,2023-02-11,1164.41,Alto,,2,2023
2455,171,126,4,2023-03-10,1164.41,Paga,0,SMS,2023-03-11,957.89,Alto,Equipe B,3,2023
2456,171,126,5,2023-04-09,1164.41,Paga,0,Sem Cobrança,2023-04-11,1164.41,Alto,,4,2023
2457,171,126,6,2023-05-09,1164.41,Paga,0,Email,2023-05-17,1065.44,Alto,Equipe C,5,2023
2458,171,126,7,2023-06-08,1164.41,Paga,0,Sem Cobrança,2023-06-08,1164.41,Alto,,6,2023
2459,171,126,8,2023-07-08,1164.41,Paga,0,Sem Cobrança,2023-07-11,1164.41,Alto,,7,2023
2460,171,126,9,2023-08-07,1164.41,Paga,0,Sem Cobrança,2023-08-08,1164.41,Alto,,8,2023
2461,171,126,10,2023-09-06,1164.41,Paga,0,Sem Cobrança,2023-09-09,1164.41,Alto,,9,2023
2462,171,126,11,2023-10-06,1164.41,Paga,0,Sem Cobrança,2023-10-06,1164.41,Alto,,10,2023
2463,171,126,12,2023-11-05,1164.41,Vencida,45,Cartório,,0.0,Médio,Terceirizado Sul,11,2023
2464,171,126,13,2023-12-05,1164.41,Paga,0,Sem Cobrança,2023-12-05,1164.41,Alto,,12,2023
2465,171,126,14,2024-01-04,1164.41,Paga,0,Sem Cobrança,2024-01-07,1164.41,Alto,,1,2024
2466,171,126,15,2024-02-03,1164.41,Paga,0,Sem Cobrança,2024-02-06,1164.41,Alto,,2,2024
2467,171,126,16,2024-03-04,1164.41,Paga,0,Sem Cobrança,2024-03-07,1164.41,Alto,,3,2024
2468,172,126,1,2023-02-06,5672.05,Paga,0,Sem Cobrança,2023-02-08,5672.05,Alto,,2,2023
2469,172,126,2,2023-03-08,5672.05,Paga,0,Sem Cobrança,2023-03-10,5672.05,Alto,,3,2023
2470,172,126,3,2023-04-07,5672.05,Paga,0,Sem Cobrança,2023-04-09,5672.05,Alto,,4,2023
2471,172,126,4,2023-05-07,5672.05,Paga,0,Sem Cobrança,2023-05-08,5672.05,Alto,,5,2023
2472,172,126,5,2023-06-06,5672.05,Paga,0,Sem Cobrança,2023-06-06,5672.05,Alto,,6,2023
2473,172,126,6,2023-07-06,5672.05,Paga,0,Sem Cobrança,2023-07-09,5672.05,Alto,,7,2023
2474,172,126,7,2023-08-05,5672.05,Paga,0,Sem Cobrança,2023-08-06,5672.05,Alto,,8,2023
2475,173,126,1,2022-08-01,3099.97,Paga,0,Sem Cobrança,2022-08-02,3099.97,Alto,,8,2022
2476,173,126,2,2022-08-31,3099.97,Paga,0,Sem Cobrança,2022-09-03,3099.97,Alto,,8,2022
2477,173,126,3,2022-09-30,3099.97,Paga,0,Sem Cobrança,2022-10-02,3099.97,Alto,,9,2022
2478,173,126,4,2022-10-30,3099.97,Paga,0,Sem Cobrança,2022-11-01,3099.97,Alto,,10,2022
2479,173,126,5,2022-11-29,3099.97,Paga,0,Sem Cobrança,2022-11-30,3099.97,Alto,,11,2022
2480,173,126,6,2022-12-29,3099.97,Paga,0,Sem Cobrança,2022-12-29,3099.97,Alto,,12,2022
2481,173,126,7,2023-01-28,3099.97,Paga,0,Sem Cobrança,2023-01-30,3099.97,Alto,,1,2023
2482,173,126,8,2023-02-27,3099.97,Paga,0,Sem Cobrança,2023-03-01,3099.97,Alto,,2,2023
2483,173,126,9,2023-03-29,3099.97,Paga,0,Sem Cobrança,2023-04-01,3099.97,Alto,,3,2023
2484,173,126,10,2023-04-28,3099.97,Paga,0,Sem Cobrança,2023-04-29,3099.97,Alto,,4,2023
2485,173,126,11,2023-05-28,3099.97,Paga,0,Sem Cobrança,2023-05-31,3099.97,Alto,,5,2023
2486,173,126,12,2023-06-27,3099.97,Paga,0,Sem Cobrança,2023-06-29,3099.97,Alto,,6,2023
2487,173,126,13,2023-07-27,3099.97,Paga,0,Sem Cobrança,2023-07-29,3099.97,Alto,,7,2023
2488,173,126,14,2023-08-26,3099.97,Paga,0,Sem Cobrança,2023-08-26,3099.97,Alto,,8,2023
2489,173,126,15,2023-09-25,3099.97,Paga,0,Sem Cobrança,2023-09-28,3099.97,Alto,,9,2023
2490,173,126,16,2023-10-25,3099.97,Paga,0,Sem Cobrança,2023-10-28,3099.97,Alto,,10,2023
2491,173,126,17,2023-11-24,3099.97,Paga,0,Sem Cobrança,2023-11-24,3099.97,Alto,,11,2023
2492,173,126,18,2023-12-24,3099.97,Paga,0,Sem Cobrança,2023-12-26,3099.97,Alto,,12,2023
2493,173,126,19,2024-01-23,3099.97,Paga,0,Ligação,2024-02-12,2638.89,Alto,Equipe C,1,2024
2494,173,126,20,2024-02-22,3099.97,Paga,0,Sem Cobrança,2024-02-25,3099.97,Alto,,2,2024
2495,173,126,21,2024-03-23,3099.97,Paga,0,Sem Cobrança,2024-03-25,3099.97,Alto,,3,2024
2496,173,126,22,2024-04-22,3099.97,Paga,0,Sem Cobrança,2024-04-22,3099.97,Alto,,4,2024
2497,173,126,23,2024-05-22,3099.97,Paga,0,Sem Cobrança,2024-05-22,3099.97,Alto,,5,2024
2498,173,126,24,2024-06-21,3099.97,Paga,0,Sem Cobrança,2024-06-21,3099.97,Alto,,6,2024
2499,174,127,1,2021-10-03,2944.5,Paga,0,Sem Cobrança,2021-10-04,2944.5,Alto,,10,2021
2500,174,127,2,2021-11-02,2944.5,Paga,0,Sem Cobrança,2021-11-05,2944.5,Alto,,11,2021
2501,174,127,3,2021-12-02,2944.5,Paga,0,Sem Cobrança,2021-12-05,2944.5,Alto,,12,2021
2502,174,127,4,2022-01-01,2944.5,Paga,0,Sem Cobrança,2022-01-02,2944.5,Alto,,1,2022
2503,174,127,5,2022-01-31,2944.5,Paga,0,Sem Cobrança,2022-01-31,2944.5,Alto,,1,2022
2504,174,127,6,2022-03-02,2944.5,Vencida,13,Email,,0.0,Médio,Terceirizado Norte,3,2022
2505,174,127,7,2022-04-01,2944.5,Paga,0,Sem Cobrança,2022-04-04,2944.5,Alto,,4,2022
2506,174,127,8,2022-05-01,2944.5,Paga,0,Sem Cobrança,2022-05-01,2944.5,Alto,,5,2022
2507,174,127,9,2022-05-31,2944.5,Paga,0,Sem Cobrança,2022-06-03,2944.5,Alto,,5,2022
2508,174,127,10,2022-06-30,2944.5,Vencida,37,Cartório,,0.0,Médio,Equipe C,6,2022
2509,174,127,11,2022-07-30,2944.5,Paga,0,Sem Cobrança,2022-08-01,2944.5,Alto,,7,2022
2510,174,127,12,2022-08-29,2944.5,Paga,0,Sem Cobrança,2022-08-30,2944.5,Alto,,8,2022
2511,174,127,13,2022-09-28,2944.5,Paga,0,Sem Cobrança,2022-09-30,2944.5,Alto,,9,2022
2512,174,127,14,2022-10-28,2944.5,Paga,0,Sem Cobrança,2022-10-29,2944.5,Alto,,10,2022
2513,174,127,15,2022-11-27,2944.5,Vencida,47,Cartório,,0.0,Médio,Equipe A,11,2022
2514,174,127,16,2022-12-27,2944.5,Vencida,12,Email,,0.0,Médio,Equipe B,12,2022
2515,174,127,17,2023-01-26,2944.5,Paga,0,Sem Cobrança,2023-01-26,2944.5,Alto,,1,2023
2516,174,127,18,2023-02-25,2944.5,Paga,0,Sem Cobrança,2023-02-27,2944.5,Alto,,2,2023
2517,174,127,19,2023-03-27,2944.5,Paga,0,Sem Cobrança,2023-03-28,2944.5,Alto,,3,2023
2518,174,127,20,2023-04-26,2944.5,Paga,0,Sem Cobrança,2023-04-27,2944.5,Alto,,4,2023
2519,174,127,21,2023-05-26,2944.5,Paga,0,Sem Cobrança,2023-05-28,2944.5,Alto,,5,2023
2520,174,127,22,2023-06-25,2944.5,Paga,0,Sem Cobrança,2023-06-26,2944.5,Alto,,6,2023
2521,174,127,23,2023-07-25,2944.5,Paga,0,Sem Cobrança,2023-07-25,2944.5,Alto,,7,2023
2522,174,127,24,2023-08-24,2944.5,Pendente,2,SMS,,0.0,Médio,Terceirizado Norte,8,2023
2523,175,128,1,2025-07-17,1962.44,Paga,0,Sem Cobrança,2025-07-18,1962.44,Alto,,7,2025
2524,175,128,2,2025-08-16,1962.44,Paga,0,Sem Cobrança,2025-08-19,1962.44,Alto,,8,2025
2525,175,128,3,2025-09-15,1962.44,Paga,0,Sem Cobrança,2025-09-16,1962.44,Alto,,9,2025
2526,175,128,4,2025-10-15,1962.44,Vencida,24,Ligação,,0.0,Médio,Equipe A,10,2025
2527,175,128,5,2025-11-14,1962.44,Paga,0,Sem Cobrança,2025-11-14,1962.44,Alto,,11,2025
2528,175,128,6,2025-12-14,1962.44,Vencida,39,Cartório,,0.0,Médio,Terceirizado Sul,12,2025
2529,176,129,1,2024-07-23,6026.91,Paga,0,Sem Cobrança,2024-07-25,6026.91,Alto,,7,2024
2530,176,129,2,2024-08-22,6026.91,Paga,0,Sem Cobrança,2024-08-23,6026.91,Alto,,8,2024
2531,176,129,3,2024-09-21,6026.91,Paga,0,Sem Cobrança,2024-09-23,6026.91,Alto,,9,2024
2532,176,129,4,2024-10-21,6026.91,Paga,0,Sem Cobrança,2024-10-21,6026.91,Alto,,10,2024
2533,176,129,5,2024-11-20,6026.91,Paga,0,Sem Cobrança,2024-11-20,6026.91,Alto,,11,2024
2534,176,129,6,2024-12-20,6026.91,Vencida,5,Email,,0.0,Médio,Equipe A,12,2024
2535,176,129,7,2025-01-19,6026.91,Paga,0,Sem Cobrança,2025-01-21,6026.91,Alto,,1,2025
2536,176,129,8,2025-02-18,6026.91,Paga,0,Sem Cobrança,2025-02-21,6026.91,Alto,,2,2025
2537,176,129,9,2025-03-20,6026.91,Paga,0,Sem Cobrança,2025-03-22,6026.91,Alto,,3,2025
2538,176,129,10,2025-04-19,6026.91,Vencida,8,Email,,0.0,Médio,Terceirizado Norte,4,2025
2539,176,129,11,2025-05-19,6026.91,Paga,0,Sem Cobrança,2025-05-19,6026.91,Alto,,5,2025
2540,176,129,12,2025-06-18,6026.91,Paga,0,Sem Cobrança,2025-06-20,6026.91,Alto,,6,2025
2541,176,129,13,2025-07-18,6026.91,Paga,0,Sem Cobrança,2025-07-20,6026.91,Alto,,7,2025
2542,176,129,14,2025-08-17,6026.91,Renegociada,4,SMS,2025-08-21,4235.6,Médio,Terceirizado Sul,8,2025
2543,176,129,15,2025-09-16,6026.91,Vencida,9,Email,,0.0,Médio,Equipe A,9,2025
2544,176,129,16,2025-10-16,6026.91,Paga,0,Sem Cobrança,2025-10-17,6026.91,Alto,,10,2025
2545,176,129,17,2025-11-15,6026.91,Paga,0,Sem Cobrança,2025-11-17,6026.91,Alto,,11,2025
2546,177,130,1,2023-07-14,4453.1,Paga,0,Sem Cobrança,2023-07-15,4453.1,Alto,,7,2023
2547,177,130,2,2023-08-13,4453.1,Paga,0,Sem Cobrança,2023-08-14,4453.1,Alto,,8,2023
2548,177,130,3,2023-09-12,4453.1,Paga,0,Sem Cobrança,2023-09-13,4453.1,Alto,,9,2023
2549,177,130,4,2023-10-12,4453.1,Paga,0,Sem Cobrança,2023-10-13,4453.1,Alto,,10,2023
2550,177,130,5,2023-11-11,4453.1,Paga,0,Sem Cobrança,2023-11-11,4453.1,Alto,,11,2023
2551,177,130,6,2023-12-11,4453.1,Paga,0,Sem Cobrança,2023-12-11,4453.1,Alto,,12,2023
2552,177,130,7,2024-01-10,4453.1,Paga,0,Sem Cobrança,2024-01-12,4453.1,Alto,,1,2024
2553,177,130,8,2024-02-09,4453.1,Paga,0,Sem Cobrança,2024-02-11,4453.1,Alto,,2,2024
2554,177,130,9,2024-03-10,4453.1,Paga,0,Sem Cobrança,2024-03-12,4453.1,Alto,,3,2024
2555,177,130,10,2024-04-09,4453.1,Paga,0,Sem Cobrança,2024-04-09,4453.1,Alto,,4,2024
2556,177,130,11,2024-05-09,4453.1,Paga,0,Sem Cobrança,2024-05-11,4453.1,Alto,,5,2024
2557,177,130,12,2024-06-08,4453.1,Vencida,18,Ligação,,0.0,Médio,Equipe B,6,2024
